STATION,NAME,DATE,TMAX,TMIN,Avg Temp
USC00367938,"SELLERSVILLE, PA US",4/23/2019,67,52,52
USC00367938,"SELLERSVILLE, PA US",4/24/2019,77,50,58
USC00367938,"SELLERSVILLE, PA US",4/25/2019,70,48,53
USC00367938,"SELLERSVILLE, PA US",4/26/2019,64,51,55
USC00367938,"SELLERSVILLE, PA US",4/27/2019,67,44,48
USC00367938,"SELLERSVILLE, PA US",4/28/2019,63,45,49
USC00367938,"SELLERSVILLE, PA US",4/29/2019,58,41,42
USC00367938,"SELLERSVILLE, PA US",4/30/2019,60,42,52
USC00367938,"SELLERSVILLE, PA US",5/1/2019,72,50,54
USC00367938,"SELLERSVILLE, PA US",5/2/2019,57,49,52
USC00367938,"SELLERSVILLE, PA US",5/3/2019,80,49,50
USC00367938,"SELLERSVILLE, PA US",5/4/2019,72,50,55
USC00367938,"SELLERSVILLE, PA US",5/5/2019,71,55,56
USC00367938,"SELLERSVILLE, PA US",5/6/2019,58,54,57
USC00367938,"SELLERSVILLE, PA US",5/7/2019,71,51,55
USC00367938,"SELLERSVILLE, PA US",5/8/2019,75,55,57
USC00367938,"SELLERSVILLE, PA US",5/9/2019,69,53,55
USC00367938,"SELLERSVILLE, PA US",5/10/2019,66,54,64
USC00367938,"SELLERSVILLE, PA US",5/11/2019,76,53,55
USC00367938,"SELLERSVILLE, PA US",5/12/2019,67,49,50
USC00367938,"SELLERSVILLE, PA US",5/13/2019,50,42,43
USC00367938,"SELLERSVILLE, PA US",5/14/2019,51,43,48
USC00367938,"SELLERSVILLE, PA US",5/15/2019,54,39,40
USC00367938,"SELLERSVILLE, PA US",5/16/2019,71,40,52
USC00367938,"SELLERSVILLE, PA US",5/17/2019,72,49,61
USC00367938,"SELLERSVILLE, PA US",5/18/2019,78,51,59
USC00367938,"SELLERSVILLE, PA US",5/19/2019,77,52,60
USC00367938,"SELLERSVILLE, PA US",5/20/2019,80,55,69
USC00367938,"SELLERSVILLE, PA US",5/21/2019,82,56,57
USC00367938,"SELLERSVILLE, PA US",5/22/2019,70,53,55
USC00367938,"SELLERSVILLE, PA US",5/23/2019,64,48,49
USC00367938,"SELLERSVILLE, PA US",5/24/2019,68,49,54
USC00367938,"SELLERSVILLE, PA US",5/25/2019,63,37,55
USC00367938,"SELLERSVILLE, PA US",5/26/2019,69,48,60
USC00367938,"SELLERSVILLE, PA US",5/27/2019,83,50,64
USC00367938,"SELLERSVILLE, PA US",5/28/2019,79,55,60
USC00367938,"SELLERSVILLE, PA US",5/29/2019,81,59,69
USC00367938,"SELLERSVILLE, PA US",5/30/2019,84,57,68
USC00367938,"SELLERSVILLE, PA US",5/31/2019,78,52,64
USC00367938,"SELLERSVILLE, PA US",6/1/2019,78,56,59
USC00367938,"SELLERSVILLE, PA US",6/2/2019,81,59,60
USC00367938,"SELLERSVILLE, PA US",6/3/2019,79,53,59
USC00367938,"SELLERSVILLE, PA US",6/4/2019,68,49,53
USC00367938,"SELLERSVILLE, PA US",6/5/2019,70,53,63
USC00367938,"SELLERSVILLE, PA US",6/6/2019,80,60,72
USC00367938,"SELLERSVILLE, PA US",6/7/2019,81,58,61
USC00367938,"SELLERSVILLE, PA US",6/8/2019,78,54,57
USC00367938,"SELLERSVILLE, PA US",6/9/2019,79,49,57
USC00367938,"SELLERSVILLE, PA US",6/10/2019,76,57,58
USC00367938,"SELLERSVILLE, PA US",6/11/2019,76,56,63
USC00367938,"SELLERSVILLE, PA US",6/12/2019,75,49,64
USC00367938,"SELLERSVILLE, PA US",6/13/2019,73,54,55
USC00367938,"SELLERSVILLE, PA US",6/14/2019,65,49,57
USC00367938,"SELLERSVILLE, PA US",6/15/2019,69,49,60
USC00367938,"SELLERSVILLE, PA US",6/16/2019,78,,68
USC00367938,"SELLERSVILLE, PA US",6/17/2019,80,48,68
USC00367938,"SELLERSVILLE, PA US",6/18/2019,76,59,69
USC00367938,"SELLERSVILLE, PA US",6/19/2019,78,66,68
USC00367938,"SELLERSVILLE, PA US",6/20/2019,76,66,69
USC00367938,"SELLERSVILLE, PA US",6/21/2019,81,67,68
USC00367938,"SELLERSVILLE, PA US",6/22/2019,77,60,64
USC00367938,"SELLERSVILLE, PA US",6/23/2019,78,51,61
USC00367938,"SELLERSVILLE, PA US",6/24/2019,80,52,66
USC00367938,"SELLERSVILLE, PA US",6/25/2019,82,53,65
USC00367938,"SELLERSVILLE, PA US",6/26/2019,82,55,72
USC00367938,"SELLERSVILLE, PA US",6/27/2019,79,50,71
USC00367938,"SELLERSVILLE, PA US",6/28/2019,84,57,68
USC00367938,"SELLERSVILLE, PA US",6/29/2019,89,51,63
USC00367938,"SELLERSVILLE, PA US",6/30/2019,88,53,62
USC00367938,"SELLERSVILLE, PA US",7/1/2019,80,60,66
USC00367938,"SELLERSVILLE, PA US",7/2/2019,83,61,67
USC00367938,"SELLERSVILLE, PA US",7/3/2019,85,61,66
USC00367938,"SELLERSVILLE, PA US",7/4/2019,85,64,80
USC00367938,"SELLERSVILLE, PA US",7/5/2019,85,61,67
USC00367938,"SELLERSVILLE, PA US",7/6/2019,86,57,75
USC00367938,"SELLERSVILLE, PA US",7/7/2019,87,,75
USC00367938,"SELLERSVILLE, PA US",7/8/2019,84,60,62
USC00367938,"SELLERSVILLE, PA US",7/9/2019,72,,66
USC00367938,"SELLERSVILLE, PA US",7/10/2019,82,64,69
USC00367938,"SELLERSVILLE, PA US",7/11/2019,83,61,73
USC00367938,"SELLERSVILLE, PA US",7/12/2019,90,68,71
USC00367938,"SELLERSVILLE, PA US",7/13/2019,87,63,66
USC00367938,"SELLERSVILLE, PA US",7/14/2019,85,65,75
USC00367938,"SELLERSVILLE, PA US",7/15/2019,88,61,69
USC00367938,"SELLERSVILLE, PA US",7/16/2019,85,62,72
USC00367938,"SELLERSVILLE, PA US",7/17/2019,90,70,76
USC00367938,"SELLERSVILLE, PA US",7/18/2019,93,72,76
USC00367938,"SELLERSVILLE, PA US",7/19/2019,85,73,76
USC00367938,"SELLERSVILLE, PA US",7/20/2019,93,74,75
USC00367938,"SELLERSVILLE, PA US",7/21/2019,94,75,77
USC00367938,"SELLERSVILLE, PA US",7/22/2019,95,71,75
USC00367938,"SELLERSVILLE, PA US",7/23/2019,90,66,68
USC00367938,"SELLERSVILLE, PA US",7/24/2019,75,62,67
USC00367938,"SELLERSVILLE, PA US",7/25/2019,84,61,70
USC00367938,"SELLERSVILLE, PA US",7/26/2019,84,59,68
USC00367938,"SELLERSVILLE, PA US",7/27/2019,87,62,69
USC00367938,"SELLERSVILLE, PA US",7/28/2019,88,65,78
USC00367938,"SELLERSVILLE, PA US",7/29/2019,89,67,75
USC00367938,"SELLERSVILLE, PA US",7/30/2019,90,69,77
USC00367938,"SELLERSVILLE, PA US",7/31/2019,93,68,73
USC00367938,"SELLERSVILLE, PA US",8/1/2019,89,66,67
USC00367938,"SELLERSVILLE, PA US",8/2/2019,86,66,70
USC00367938,"SELLERSVILLE, PA US",8/3/2019,86,69,71
USC00367938,"SELLERSVILLE, PA US",8/4/2019,87,66,67
USC00367938,"SELLERSVILLE, PA US",8/5/2019,88,65,72
USC00367938,"SELLERSVILLE, PA US",8/6/2019,86,69,72
USC00367938,"SELLERSVILLE, PA US",8/7/2019,86,70,73
USC00367938,"SELLERSVILLE, PA US",8/8/2019,89,67,71
USC00367938,"SELLERSVILLE, PA US",8/9/2019,89,62,68
USC00367938,"SELLERSVILLE, PA US",8/10/2019,84,57,58
USC00367938,"SELLERSVILLE, PA US",8/11/2019,80,55,58
USC00367938,"SELLERSVILLE, PA US",8/12/2019,81,56,62
USC00367938,"SELLERSVILLE, PA US",8/13/2019,86,62,75
USC00367938,"SELLERSVILLE, PA US",8/14/2019,79,69,71
USC00367938,"SELLERSVILLE, PA US",8/15/2019,84,68,69
USC00367938,"SELLERSVILLE, PA US",8/16/2019,83,68,71
USC00367938,"SELLERSVILLE, PA US",8/17/2019,85,71,77
USC00367938,"SELLERSVILLE, PA US",8/18/2019,88,71,75
USC00367938,"SELLERSVILLE, PA US",8/19/2019,91,69,72
USC00367938,"SELLERSVILLE, PA US",8/20/2019,91,67,73
USC00367938,"SELLERSVILLE, PA US",8/21/2019,91,70,73
USC00367938,"SELLERSVILLE, PA US",8/22/2019,87,69,71
USC00367938,"SELLERSVILLE, PA US",8/23/2019,89,65,65
USC00367938,"SELLERSVILLE, PA US",8/24/2019,75,55,58
USC00367938,"SELLERSVILLE, PA US",8/25/2019,78,55,55
USC00367938,"SELLERSVILLE, PA US",8/26/2019,78,55,58
USC00367938,"SELLERSVILLE, PA US",8/27/2019,76,54,57
USC00367938,"SELLERSVILLE, PA US",8/28/2019,76,57,65
USC00367938,"SELLERSVILLE, PA US",8/29/2019,81,57,65
USC00367938,"SELLERSVILLE, PA US",8/30/2019,80,53,62
USC00367938,"SELLERSVILLE, PA US",8/31/2019,86,62,66
USC00367938,"SELLERSVILLE, PA US",9/1/2019,82,58,63
USC00367938,"SELLERSVILLE, PA US",9/2/2019,81,63,69
USC00367938,"SELLERSVILLE, PA US",9/3/2019,80,60,66
USC00367938,"SELLERSVILLE, PA US",9/4/2019,84,60,70
USC00367938,"SELLERSVILLE, PA US",9/5/2019,88,61,63
USC00367938,"SELLERSVILLE, PA US",9/6/2019,74,58,59
USC00367938,"SELLERSVILLE, PA US",9/7/2019,68,57,67
USC00367938,"SELLERSVILLE, PA US",9/8/2019,77,53,58
USC00367938,"SELLERSVILLE, PA US",9/9/2019,78,58,65
USC00367938,"SELLERSVILLE, PA US",9/10/2019,81,63,67
USC00367938,"SELLERSVILLE, PA US",9/11/2019,82,62,67
USC00367938,"SELLERSVILLE, PA US",9/12/2019,89,67,73
USC00367938,"SELLERSVILLE, PA US",9/13/2019,89,59,60
USC00367938,"SELLERSVILLE, PA US",9/14/2019,68,59,62
USC00367938,"SELLERSVILLE, PA US",9/15/2019,75,62,62
USC00367938,"SELLERSVILLE, PA US",9/16/2019,82,61,62
USC00367938,"SELLERSVILLE, PA US",9/17/2019,81,61,63
USC00367938,"SELLERSVILLE, PA US",9/18/2019,78,50,54
USC00367938,"SELLERSVILLE, PA US",9/19/2019,74,44,50
USC00367938,"SELLERSVILLE, PA US",9/20/2019,72,46,46
USC00367938,"SELLERSVILLE, PA US",9/21/2019,77,46,52
USC00367938,"SELLERSVILLE, PA US",9/22/2019,86,46,58
USC00367938,"SELLERSVILLE, PA US",9/23/2019,88,58,66
USC00367938,"SELLERSVILLE, PA US",9/24/2019,89,57,59
USC00367938,"SELLERSVILLE, PA US",9/25/2019,90,48,50
USC00367938,"SELLERSVILLE, PA US",9/26/2019,79,50,55
USC00367938,"SELLERSVILLE, PA US",9/27/2019,82,47,51
USC00367938,"SELLERSVILLE, PA US",9/28/2019,82,47,55
USC00367938,"SELLERSVILLE, PA US",9/29/2019,84,47,67
USC00367938,"SELLERSVILLE, PA US",9/30/2019,81,59,61
USC00367938,"SELLERSVILLE, PA US",10/1/2019,68,61,63
USC00367938,"SELLERSVILLE, PA US",10/2/2019,84,61,68
USC00367938,"SELLERSVILLE, PA US",10/3/2019,91,55,55
USC00367938,"SELLERSVILLE, PA US",10/4/2019,59,54,58
USC00367938,"SELLERSVILLE, PA US",10/5/2019,65,37,38
USC00367938,"SELLERSVILLE, PA US",10/6/2019,62,38,54
USC00367938,"SELLERSVILLE, PA US",10/7/2019,68,54,68
USC00367938,"SELLERSVILLE, PA US",10/8/2019,74,55,55
USC00367938,"SELLERSVILLE, PA US",10/9/2019,68,53,55
USC00367938,"SELLERSVILLE, PA US",10/10/2019,58,51,54
USC00367938,"SELLERSVILLE, PA US",10/11/2019,74,47,58
USC00367938,"SELLERSVILLE, PA US",10/12/2019,69,42,60
USC00367938,"SELLERSVILLE, PA US",10/13/2019,69,40,40
USC00367938,"SELLERSVILLE, PA US",10/14/2019,66,40,56
USC00367938,"SELLERSVILLE, PA US",10/15/2019,72,39,40
USC00367938,"SELLERSVILLE, PA US",10/16/2019,72,39,51
USC00367938,"SELLERSVILLE, PA US",10/17/2019,63,50,51
USC00367938,"SELLERSVILLE, PA US",10/18/2019,56,46,51
USC00367938,"SELLERSVILLE, PA US",10/19/2019,59,31,50
USC00367938,"SELLERSVILLE, PA US",10/20/2019,62,40,43
USC00367938,"SELLERSVILLE, PA US",10/21/2019,52,43,51
USC00367938,"SELLERSVILLE, PA US",10/22/2019,69,43,55
USC00367938,"SELLERSVILLE, PA US",10/23/2019,62,46,51
USC00367938,"SELLERSVILLE, PA US",10/24/2019,64,34,38
USC00367938,"SELLERSVILLE, PA US",10/25/2019,68,34,41
USC00367938,"SELLERSVILLE, PA US",10/26/2019,67,41,42
USC00367938,"SELLERSVILLE, PA US",10/27/2019,65,42,58
USC00367938,"SELLERSVILLE, PA US",10/28/2019,74,45,51
USC00367938,"SELLERSVILLE, PA US",10/29/2019,68,51,54
USC00367938,"SELLERSVILLE, PA US",10/30/2019,61,53,58
USC00367938,"SELLERSVILLE, PA US",10/31/2019,66,58,66
USC00367938,"SELLERSVILLE, PA US",11/1/2019,72,42,43
USC00367938,"SELLERSVILLE, PA US",11/2/2019,51,29,40
USC00367938,"SELLERSVILLE, PA US",11/3/2019,54,29,31
USC00367938,"SELLERSVILLE, PA US",11/4/2019,53,27,49
USC00367938,"SELLERSVILLE, PA US",11/5/2019,58,35,45
USC00367938,"SELLERSVILLE, PA US",11/6/2019,60,32,39
USC00367938,"SELLERSVILLE, PA US",11/7/2019,55,32,44
USC00367938,"SELLERSVILLE, PA US",11/8/2019,57,27,35
USC00367938,"SELLERSVILLE, PA US",11/9/2019,41,17,32
USC00367938,"SELLERSVILLE, PA US",11/10/2019,42,26,31
USC00367938,"SELLERSVILLE, PA US",11/11/2019,60,31,59
USC00367938,"SELLERSVILLE, PA US",11/12/2019,64,39,40
USC00367938,"SELLERSVILLE, PA US",11/13/2019,40,17,24
USC00367938,"SELLERSVILLE, PA US",11/14/2019,35,19,26
USC00367938,"SELLERSVILLE, PA US",11/15/2019,43,23,26
USC00367938,"SELLERSVILLE, PA US",11/16/2019,51,26,38
USC00367938,"SELLERSVILLE, PA US",11/17/2019,44,25,29
USC00367938,"SELLERSVILLE, PA US",11/18/2019,43,29,37
USC00367938,"SELLERSVILLE, PA US",11/19/2019,42,33,37
USC00367938,"SELLERSVILLE, PA US",11/20/2019,50,35,40
USC00367938,"SELLERSVILLE, PA US",11/21/2019,49,32,37
USC00367938,"SELLERSVILLE, PA US",11/22/2019,53,36,47
USC00367938,"SELLERSVILLE, PA US",11/23/2019,47,36,39
USC00367938,"SELLERSVILLE, PA US",11/24/2019,43,36,39
USC00367938,"SELLERSVILLE, PA US",11/25/2019,44,31,38
USC00367938,"SELLERSVILLE, PA US",11/26/2019,54,29,38
USC00367938,"SELLERSVILLE, PA US",11/27/2019,62,29,40
USC00367938,"SELLERSVILLE, PA US",11/28/2019,59,40,45
USC00367938,"SELLERSVILLE, PA US",11/29/2019,50,30,31
USC00367938,"SELLERSVILLE, PA US",11/30/2019,40,30,33
USC00367938,"SELLERSVILLE, PA US",12/1/2019,43,28,32
USC00367938,"SELLERSVILLE, PA US",12/2/2019,36,30,34
USC00367938,"SELLERSVILLE, PA US",12/3/2019,37,31,31
USC00367938,"SELLERSVILLE, PA US",12/4/2019,39,31,34
USC00367938,"SELLERSVILLE, PA US",12/5/2019,40,32,38
USC00367938,"SELLERSVILLE, PA US",12/6/2019,42,29,32
USC00367938,"SELLERSVILLE, PA US",12/7/2019,47,23,25
USC00367938,"SELLERSVILLE, PA US",12/8/2019,40,15,18
USC00367938,"SELLERSVILLE, PA US",12/9/2019,41,18,41
USC00367938,"SELLERSVILLE, PA US",12/10/2019,52,40,51
USC00367938,"SELLERSVILLE, PA US",12/11/2019,54,32,32
USC00367938,"SELLERSVILLE, PA US",12/12/2019,54,18,22
USC00367938,"SELLERSVILLE, PA US",12/13/2019,37,22,34
USC00367938,"SELLERSVILLE, PA US",12/14/2019,50,34,46
USC00367938,"SELLERSVILLE, PA US",12/15/2019,53,41,42
USC00367938,"SELLERSVILLE, PA US",12/16/2019,47,33,34
USC00367938,"SELLERSVILLE, PA US",12/17/2019,36,31,33
USC00367938,"SELLERSVILLE, PA US",12/18/2019,35,26,31
USC00367938,"SELLERSVILLE, PA US",12/19/2019,35,14,16
USC00367938,"SELLERSVILLE, PA US",12/20/2019,28,14,19
USC00367938,"SELLERSVILLE, PA US",12/21/2019,34,14,19
USC00367938,"SELLERSVILLE, PA US",12/22/2019,34,14,22
USC00367938,"SELLERSVILLE, PA US",12/23/2019,49,22,23
USC00367938,"SELLERSVILLE, PA US",12/24/2019,56,23,28
USC00367938,"SELLERSVILLE, PA US",12/25/2019,52,18,19
USC00367938,"SELLERSVILLE, PA US",12/26/2019,52,18,28
USC00367938,"SELLERSVILLE, PA US",12/27/2019,49,28,40
USC00367938,"SELLERSVILLE, PA US",12/28/2019,52,28,29
USC00367938,"SELLERSVILLE, PA US",12/29/2019,53,29,32
USC00367938,"SELLERSVILLE, PA US",12/30/2019,45,32,40
USC00367938,"SELLERSVILLE, PA US",12/31/2019,42,36,37
USC00367938,"SELLERSVILLE, PA US",1/1/2020,46,35,35
USC00367938,"SELLERSVILLE, PA US",1/2/2020,39,19,20
USC00367938,"SELLERSVILLE, PA US",1/3/2020,49,20,41
USC00367938,"SELLERSVILLE, PA US",1/4/2020,47,41,45
USC00367938,"SELLERSVILLE, PA US",1/5/2020,52,36,38
USC00367938,"SELLERSVILLE, PA US",1/6/2020,50,32,32
USC00367938,"SELLERSVILLE, PA US",1/7/2020,49,25,28
USC00367938,"SELLERSVILLE, PA US",1/8/2020,43,23,27
USC00367938,"SELLERSVILLE, PA US",1/9/2020,39,18,20
USC00367938,"SELLERSVILLE, PA US",1/10/2020,34,20,31
USC00367938,"SELLERSVILLE, PA US",1/11/2020,60,31,54
USC00367938,"SELLERSVILLE, PA US",1/12/2020,67,54,60
USC00367938,"SELLERSVILLE, PA US",1/13/2020,60,35,37
USC00367938,"SELLERSVILLE, PA US",1/14/2020,45,31,33
USC00367938,"SELLERSVILLE, PA US",1/15/2020,43,33,36
USC00367938,"SELLERSVILLE, PA US",1/16/2020,52,35,49
USC00367938,"SELLERSVILLE, PA US",1/17/2020,49,22,22
USC00367938,"SELLERSVILLE, PA US",1/18/2020,30,18,20
USC00367938,"SELLERSVILLE, PA US",1/19/2020,36,18,36
USC00367938,"SELLERSVILLE, PA US",1/20/2020,39,20,23
USC00367938,"SELLERSVILLE, PA US",1/21/2020,31,10,10
USC00367938,"SELLERSVILLE, PA US",1/22/2020,34,10,12
USC00367938,"SELLERSVILLE, PA US",1/23/2020,40,12,18
USC00367938,"SELLERSVILLE, PA US",1/24/2020,43,17,30
USC00367938,"SELLERSVILLE, PA US",1/25/2020,55,30,41
USC00367938,"SELLERSVILLE, PA US",1/26/2020,45,28,43
USC00367938,"SELLERSVILLE, PA US",1/27/2020,46,32,36
USC00367938,"SELLERSVILLE, PA US",1/28/2020,43,35,36
USC00367938,"SELLERSVILLE, PA US",1/29/2020,40,35,35
USC00367938,"SELLERSVILLE, PA US",1/30/2020,42,18,22
USC00367938,"SELLERSVILLE, PA US",1/31/2020,37,21,29
USC00367938,"SELLERSVILLE, PA US",2/1/2020,45,29,32
USC00367938,"SELLERSVILLE, PA US",2/2/2020,43,29,32
USC00367938,"SELLERSVILLE, PA US",2/3/2020,45,32,33
USC00367938,"SELLERSVILLE, PA US",2/4/2020,59,33,40
USC00367938,"SELLERSVILLE, PA US",2/5/2020,59,38,38
USC00367938,"SELLERSVILLE, PA US",2/6/2020,59,34,37
USC00367938,"SELLERSVILLE, PA US",2/7/2020,45,37,42
USC00367938,"SELLERSVILLE, PA US",2/8/2020,57,29,31
USC00367938,"SELLERSVILLE, PA US",2/9/2020,41,24,28
USC00367938,"SELLERSVILLE, PA US",2/10/2020,46,28,40
USC00367938,"SELLERSVILLE, PA US",2/11/2020,45,40,43
USC00367938,"SELLERSVILLE, PA US",2/12/2020,50,32,34
USC00367938,"SELLERSVILLE, PA US",2/13/2020,44,34,38
USC00367938,"SELLERSVILLE, PA US",2/14/2020,45,30,32
USC00367938,"SELLERSVILLE, PA US",2/15/2020,32,9,18
USC00367938,"SELLERSVILLE, PA US",2/16/2020,32,18,26
USC00367938,"SELLERSVILLE, PA US",2/17/2020,53,26,51
USC00367938,"SELLERSVILLE, PA US",2/18/2020,51,31,38
USC00367938,"SELLERSVILLE, PA US",2/19/2020,57,38,39
USC00367938,"SELLERSVILLE, PA US",2/20/2020,48,24,29
USC00367938,"SELLERSVILLE, PA US",2/21/2020,35,17,20
USC00367938,"SELLERSVILLE, PA US",2/22/2020,36,15,16
USC00367938,"SELLERSVILLE, PA US",2/23/2020,50,16,31
USC00367938,"SELLERSVILLE, PA US",2/24/2020,57,27,31
USC00367938,"SELLERSVILLE, PA US",2/25/2020,60,31,42
USC00367938,"SELLERSVILLE, PA US",2/26/2020,49,42,45
USC00367938,"SELLERSVILLE, PA US",2/27/2020,52,35,36
USC00367938,"SELLERSVILLE, PA US",2/28/2020,41,23,28
USC00367938,"SELLERSVILLE, PA US",2/29/2020,41,25,27
USC00367938,"SELLERSVILLE, PA US",3/1/2020,33,20,27
USC00367938,"SELLERSVILLE, PA US",3/2/2020,45,24,36
USC00367938,"SELLERSVILLE, PA US",3/3/2020,63,35,51
USC00367938,"SELLERSVILLE, PA US",3/4/2020,58,43,45
USC00367938,"SELLERSVILLE, PA US",3/5/2020,57,31,40
USC00367938,"SELLERSVILLE, PA US",3/6/2020,53,28,32
USC00367938,"SELLERSVILLE, PA US",3/7/2020,42,32,34
USC00367938,"SELLERSVILLE, PA US",3/8/2020,46,22,31
USC00367938,"SELLERSVILLE, PA US",3/9/2020,58,28,37
USC00367938,"SELLERSVILLE, PA US",3/10/2020,72,36,48
USC00367938,"SELLERSVILLE, PA US",3/11/2020,65,38,41
USC00367938,"SELLERSVILLE, PA US",3/12/2020,57,33,40
USC00367938,"SELLERSVILLE, PA US",3/13/2020,54,40,53
USC00367938,"SELLERSVILLE, PA US",3/14/2020,70,39,41
USC00367938,"SELLERSVILLE, PA US",3/15/2020,51,37,40
USC00367938,"SELLERSVILLE, PA US",3/16/2020,55,29,34
USC00367938,"SELLERSVILLE, PA US",3/17/2020,50,34,39
USC00367938,"SELLERSVILLE, PA US",3/18/2020,53,29,34
USC00367938,"SELLERSVILLE, PA US",3/19/2020,57,34,42
USC00367938,"SELLERSVILLE, PA US",3/20/2020,52,42,49
USC00367938,"SELLERSVILLE, PA US",3/21/2020,72,40,40
USC00367938,"SELLERSVILLE, PA US",3/22/2020,52,31,32
USC00367938,"SELLERSVILLE, PA US",3/23/2020,48,32,35
USC00367938,"SELLERSVILLE, PA US",3/24/2020,42,35,42
USC00367938,"SELLERSVILLE, PA US",3/25/2020,57,39,40
USC00367938,"SELLERSVILLE, PA US",3/26/2020,57,28,32
USC00367938,"SELLERSVILLE, PA US",3/27/2020,59,32,49
USC00367938,"SELLERSVILLE, PA US",3/28/2020,67,45,47
USC00367938,"SELLERSVILLE, PA US",3/29/2020,47,43,46
USC00367938,"SELLERSVILLE, PA US",3/30/2020,50,45,45
USC00367938,"SELLERSVILLE, PA US",3/31/2020,59,43,43
USC00367938,"SELLERSVILLE, PA US",4/1/2020,49,40,41
USC00367938,"SELLERSVILLE, PA US",4/2/2020,56,37,42
USC00367938,"SELLERSVILLE, PA US",4/4/2020,56,42,49
USC00367938,"SELLERSVILLE, PA US",4/5/2020,57,42,52
USC00367938,"SELLERSVILLE, PA US",4/6/2020,67,46,50
USC00367938,"SELLERSVILLE, PA US",4/7/2020,66,39,50
USC00367938,"SELLERSVILLE, PA US",4/8/2020,68,48,62
USC00367938,"SELLERSVILLE, PA US",4/9/2020,71,46,52
USC00367938,"SELLERSVILLE, PA US",4/10/2020,63,38,40
USC00367938,"SELLERSVILLE, PA US",4/11/2020,48,33,36
USC00367938,"SELLERSVILLE, PA US",4/12/2020,54,30,35
USC00367938,"SELLERSVILLE, PA US",4/13/2020,67,35,58
USC00367938,"SELLERSVILLE, PA US",4/14/2020,68,35,36
USC00367938,"SELLERSVILLE, PA US",4/15/2020,52,36,40
USC00367938,"SELLERSVILLE, PA US",4/16/2020,54,38,41
USC00367938,"SELLERSVILLE, PA US",4/17/2020,48,25,36
USC00367938,"SELLERSVILLE, PA US",4/18/2020,49,33,44
USC00367938,"SELLERSVILLE, PA US",4/19/2020,47,27,47
USC00367938,"SELLERSVILLE, PA US",4/20/2020,61,45,48
USC00367938,"SELLERSVILLE, PA US",4/21/2020,58,34,52
USC00367938,"SELLERSVILLE, PA US",4/22/2020,58,34,36
USC00367938,"SELLERSVILLE, PA US",4/23/2020,52,32,38
USC00367939,"SELLERSVILLE, PA US",4/24/2020,48.7,41.7,45.4
USC00367940,"SELLERSVILLE, PA US",4/25/2020,64.4,40.9,52.5
USC00367941,"SELLERSVILLE, PA US",4/26/2020,48.9,43.2,46.6
USC00367942,"SELLERSVILLE, PA US",4/27/2020,53.2,40.4,45
USC00367943,"SELLERSVILLE, PA US",4/28/2020,64.3,37.9,50.9
USC00367944,"SELLERSVILLE, PA US",4/29/2020,64.1,44.7,53.9
USC00367945,"SELLERSVILLE, PA US",4/30/2020,67,52.7,59.8
USC00367946,"SELLERSVILLE, PA US",5/1/2020,65.1,55.4,59.7
USC00367947,"SELLERSVILLE, PA US",5/2/2020,70.9,49,61.1
USC00367948,"SELLERSVILLE, PA US",5/3/2020,78.5,54.6,66.1
USC00367949,"SELLERSVILLE, PA US",5/4/2020,69.1,50.4,62.2
USC00367950,"SELLERSVILLE, PA US",5/5/2020,59,43.9,51.3
USC00367951,"SELLERSVILLE, PA US",5/6/2020,53.9,43.6,48.4
USC00367952,"SELLERSVILLE, PA US",5/7/2020,64.1,42.6,54.1
USC00367953,"SELLERSVILLE, PA US",5/8/2020,57.7,41.7,47.7
USC00367954,"SELLERSVILLE, PA US",5/9/2020,45.2,32.2,39
USC00367955,"SELLERSVILLE, PA US",5/10/2020,63.4,34.2,49.5
USC00367956,"SELLERSVILLE, PA US",5/11/2020,56.8,42.4,49.6
USC00367957,"SELLERSVILLE, PA US",5/12/2020,57.9,40.7,49.8
USC00367958,"SELLERSVILLE, PA US",5/13/2020,64.4,33.4,50.7
USC00367959,"SELLERSVILLE, PA US",5/14/2020,71.2,38.1,56.8
USC00367960,"SELLERSVILLE, PA US",5/15/2020,83.7,62.2,72.7
USC00367961,"SELLERSVILLE, PA US",5/16/2020,76.5,62.6,69.5
USC00367962,"SELLERSVILLE, PA US",5/17/2020,68.5,53.2,60.9
USC00367963,"SELLERSVILLE, PA US",5/18/2020,69.7,52.3,60.2
USC00367964,"SELLERSVILLE, PA US",5/19/2020,67.7,51.2,58.7
USC00367965,"SELLERSVILLE, PA US",5/20/2020,62,46.4,54.4
USC00367966,"SELLERSVILLE, PA US",5/21/2020,71.4,39.2,56.4
USC00367967,"SELLERSVILLE, PA US",5/22/2020,69.4,53.2,61.9
USC00367968,"SELLERSVILLE, PA US",5/23/2020,74.8,58.5,66.5
USC00367969,"SELLERSVILLE, PA US",5/24/2020,68.9,53.8,59.6
USC00367970,"SELLERSVILLE, PA US",5/25/2020,74,55.4,63.2
USC00367971,"SELLERSVILLE, PA US",5/26/2020,81.5,58.1,68.7
USC00367972,"SELLERSVILLE, PA US",5/27/2020,79.1,61.5,69.5
USC00367973,"SELLERSVILLE, PA US",5/28/2020,76.6,66.4,71.4
USC00367974,"SELLERSVILLE, PA US",5/29/2020,83.7,68.2,74.1
USC00367975,"SELLERSVILLE, PA US",5/30/2020,79.3,64.6,71.1
USC00367976,"SELLERSVILLE, PA US",5/31/2020,69.1,54.1,62.5
